"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_1m2","min_nonzero","log10_ZP","log_mean_ZP","sd_ZP","runMean_ZP"
"464","DE9401",14,"6B3","6B5",40.9333,-69.9833,2,"MAB",25,25,12,"1/7/1994",1,7,1994,7,"14:40",22,"Winter",3.66,32.229,3.68,32.235,3.36,0.17,0.537189226243645,0.868940051683299,0.177622065897126,1.02782462991201
"465","AL9501",49,"6B3","",40.9167,-69.1,2,"MAB",23,23,11,"1/14/1995",1,14,1995,14,"17:41",78,"Winter",7.35,33.081,7.24,33.083,19.54,0.17,1.29280966541729,0.849384314810281,0.177622065897126,0.936093380435592
"466","AL9603",39,"6B3","",36.1967,-74.9467,1,"MAB",2,2,2,"2/10/1996",2,10,1996,41,"3:30",44,"Winter",7.45,33.394,9.21,34.068,4.8,0.17,0.688864568054792,0.762946010255989,0.177622065897126,0.894016731795086
"467","AL9703",108,"6B3","",40.8783,-69.0433,2,"MAB",23,23,11,"2/24/1997",2,24,1997,55,"9:26",82,"Winter",5.24,32.335,NA,NA,15.12,0.17,1.18198642448015,0.964702660512976,0.177622065897126,0.897900466383534
"468","AL9803",6,"6B3","",39.3683,-73.0333,1,"MAB",10,10,4,"2/9/1998",2,9,1998,40,"8:53",62,"Winter",6.26,32.449,6.23,32.443,7.52,0.17,0.881099218389017,0.881099218389017,0.177622065897126,0.865414451130312
"469","AL9902",73,"6B3","",39.965,-73.5033,2,"MAB",16,16,8,"2/9/1999",2,9,1999,40,"12:41",42,"Winter",6.86,32.32,6.87,32.321,7.08,0.17,0.855216194733363,0.736047660875028,0.177622065897126,0.838835972968658
"470","AL0001",5,"6B3Z","6B3I",39.4217,-72.895,2,"MAB",15,15,7,"2/10/2000",2,10,2000,41,"22:19",67,"Winter",10.99,35.276,9.54,35.028,3.16,0.17,0.511214701136388,0.782994431721511,0.177622065897126,0.825557996350904
"471","AL0102",57,"6B3Z","6B3I",37.5067,-75.2667,1,"MAB",5,5,2,"2/5/2001",2,5,2001,36,"9:39",27,"Winter",5.22,32.834,5.71,33.373,8.62,0.17,0.93976877545335,0.889785282836071,0.177622065897126,0.850925850866921
"472","AL0203",68,"6B3Z","6B3I",40.9467,-71.465,2,"MAB",20,20,10,"2/20/2002",2,20,2002,51,"5:47",55,"Winter",6.57,33.099,6.61,33.111,7.65,0.17,0.888460318035386,1.01085717890624,0.177622065897126,0.860156754545573
"473","DE0302",39,"6B3Z","6B3I",36.3817,-75.375,1,"MAB",2,2,2,"2/12/2003",2,12,2003,43,"2:45",28,"Winter",6.78,34.157,6.79,34.155,3.95,0.17,0.605843539058089,0.69297698952019,0.177622065897126,0.822532308771807
"474","AL0402",1,"6B3Z","6B3I",39.2367,-72.4133,2,"MAB",14,14,7,"2/5/2004",2,5,2004,36,"0:17",245,"Winter",9.3,34.595,NA,NA,2.54,0.17,0.419129307741976,0.994939259143555,0.177622065897126,0.874310628425513
"475","AL0502",40,"6B3Z","6B3I",40.9667,-71.5533,2,"MAB",20,20,10,"2/16/2005",2,16,2005,47,"10:57",51,"Winter",3.48,31.487,3.74,32.078,10.8,0.17,1.03682843337711,0.861642798494712,0.177622065897126,0.890040301780153
"476","AL0602",47,"6B3Z","6B3I",37.6817,-74.7183,1,"MAB",5,5,2,"2/13/2006",2,13,2006,44,"9:06",50,"Winter",8.71,33.093,8.82,33.137,16.31,0.17,1.21471142100538,1.02638988190252,0.177622065897126,0.917361221593443
"477","AL0702",114,"6B3Z","6B3I",40.4733,-71.6367,2,"MAB",19,19,9,"2/27/2007",2,27,2007,58,"4:55",76,"Winter",6.64,33.387,6.58,33.542,5.12,0.17,0.716420733846555,0.980052607365935,0.177622065897126,0.911200307285383
"478","DE0802",1,"6B3Z","6B3I",41.3933,-71.41,2,"MAB",21,21,10,"1/23/2008",1,23,2008,23,"1:04",33,"Winter",5.25,31.725,6.03,32.144,2.56,0.17,0.422425676371205,0.823266352696194,0.177622065897126,0.937258179920583
"479","DE0902",1,"6B3Z","6B3I",41.2283,-71.0817,2,"MAB",20,20,10,"1/26/2009",1,26,2009,26,"22:23",41,"Winter",3.8,32.436,5.49,32.861,11.77,0.17,1.07390155831421,0.922981356800065,0.177622065897126,0.922866599451886
"480","DE1001",1,"6B3Z","6B3I",41.3117,-70.8467,2,"MAB",25,25,12,"2/2/2010",2,2,2010,33,"22:06",27,"Winter",2.4,32.253,2.48,32.306,2.17,0.17,0.353146546213979,0.723233950817539,0.177622065897126,0.895184829916451
"481","DE1102",9,"6B3","6B3",40.535,-72.415,2,"MAB",16,16,8,"2/2/2011",2,2,2011,33,"9:07",48,"Winter",4.51,32.285,5.41,32.642,6.38,0.17,0.810568529216413,0.648671428293038,0.177622065897126,0.819641139194554
"482","DE1202",69,"6B3","6B3",41.2517,-71.2467,2,"MAB",20,20,10,"2/12/2012",2,12,2012,43,"4:26",39,"Winter",8.01,32.546,7.98,32.536,7.82,0.17,0.897901874268228,0.877009270510499,0.177622065897126,0.799032471823467
"483","PC1301",104,"6B3Z","6B3I",40.5983,-69.2383,2,"MAB",23,23,11,"2/24/2013",2,24,2013,55,"4:00",55,"Winter",6.98,33.503,6.99,33.512,4.32,0.17,0.643945912748067,0.821321179662002,0.177622065897126,0.798643437216629
"484","HB1701",21,"6B3Z","6B3I",37.4967,-75.5017,1,"MAB",6,6,3,"2/13/2017",2,13,2017,44,"22:37",15,"Winter",6.56,32.746,6.58,32.753,1.25,0.17,0.125481265700594,0.655382403087154,0.177622065897126,0.745123646474046
