"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","cluhar_10m2","scosco_10m2","pepspp_10m2","ammspp_10m2","fishsum","min_nonzero","log10_FF","log_mean_FF","sd_FF","runMean_FF"
"1","AR7701",102,"6B3","6B5",40.4833,-68.6167,3,"GB",27,27,14,"11/2/1977",11,2,1977,306,"22:50",80,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.0697866962225151,0.609144133780345,-0.0697866962225151
"2","BE7801",134,"6B3","6B5",42.0667,-67.75,3,"GB",32,32,17,"9/1/1978",9,1,1978,244,"16:58",190,"Fall",15.12,32.05,6.59,34.19,0,0,0,0,0,0.93,-0.332547047110046,-0.255492018030715,0.609144133780345,-0.162639357126615
"3","AL7911",110,"6B3","6B5",40.3333,-68.35,3,"GB",26,26,13,"10/21/1979",10,21,1979,294,"19:30",124,"Fall",21.76,35.776,NA,35.435,0,0,0,0,0,0.93,-0.332547047110046,-0.332547047110046,0.609144133780345,-0.219275253787759
"4","AL8010",103,"6B3","6B5",40.4833,-68.6167,3,"GB",27,27,14,"10/17/1980",10,17,1980,291,"22:43",79,"Fall",14.76,32.989,12.25,33.74,0,0,0,0,0,0.93,-0.332547047110046,0.0163370130091099,0.609144133780345,-0.160372187088541
"5","AL8110",22,"6B3","6B5",40.9667,-68.5333,3,"GB",30,30,16,"9/1/1981",9,1,1981,244,"3:05",58,"Fall",NA,NA,NA,NA,0,0,7.74,0,7.74,0.93,0.914078585389112,-0.257157400336356,0.609144133780345,-0.179729229738104
"6","AL8211",268,"6B3","6B5",41.3,-68.3667,3,"GB",31,31,16,"10/19/1982",10,19,1982,292,"10:34",51,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.248012880113266,0.609144133780345,-0.215374466516254
"7","AL8308",269,"6B3","6B5",40.25,-68.4333,3,"GB",26,26,13,"10/10/1983",10,10,1983,283,"20:32",154,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.332547047110046,0.609144133780345,-0.230785472332121
"8","AL8408",230,"6B3","6B5",40.1167,-68.65,3,"GB",26,26,13,"10/7/1984",10,7,1984,281,"11:17",195,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.309634213654446,0.609144133780345,-0.226202905641001
"9","AL8508",282,"6B3","6B5",41.8167,-68.1167,3,"GB",32,32,17,"10/23/1985",10,23,1985,296,"19:10",84,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.225875077963404,0.609144133780345,-0.274645323835504
"10","AL8605",219,"6B3","6B5",40.5333,-68.3333,3,"GB",27,27,14,"10/17/1986",10,17,1986,290,"21:33",98,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.00883012227852856,0.609144133780345,-0.224979868223938
"11","AL8707",175,"6B3","6B5",40.25,-68.5667,3,"GB",26,26,13,"10/3/1987",10,3,1987,276,"9:27",132,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,-0.306638826977087,0.609144133780345,-0.236705057596703
"12","AL8809",186,"6B3","6B5",40.15,-68.6667,3,"GB",26,26,13,"10/7/1988",10,7,1988,281,"9:49",166,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,0.686333350188505,0.609144133780345,-0.0329289781369923
"13","DE8906",208,"6B3","6B5",41.1,-68.3167,3,"GB",30,30,16,"10/9/1989",10,9,1989,282,"8:57",44,"Fall",NA,NA,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,1.0368364494569,0.609144133780345,0.236365154485278
"14","DE9011",207,"","6B5",41.4167,-67.85,3,"GB",30,30,16,"10/6/1990",10,6,1990,279,"7:15",37,"Fall",16.97,32.67,16.98,32.664,0,0,0,0,0,0.93,-0.332547047110046,0.690264203651314,0.609144133780345,0.419593010808222
"15","DE9110",198,"6B3","6B5",41.0833,-68.5167,3,"GB",30,30,16,"10/3/1991",10,3,1991,276,"19:15",42,"Fall",16.28,32.175,16.24,32.351,0,0,0,0,0,0.93,-0.332547047110046,0.446561907807752,0.609144133780345,0.510671416825478
"16","AL9211",198,"6B3","6B5",40.2333,-68.5167,3,"GB",26,26,13,"10/8/1992",10,8,1992,282,"5:40",213,"Fall",19.19,34.969,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,0.867148009989723,0.609144133780345,0.74542878421884
"17","DE9311",198,"6B3","6B5",40.9167,-68.6,3,"GB",30,30,16,"9/29/1993",9,29,1993,272,"22:16",53,"Fall",15.2,32.144,15.19,32.147,0,0,0,0,0,0.93,-0.332547047110046,1.3754055357183,0.609144133780345,0.883243221324799
"18","AL9910",186,"6B3Z","6B3I",40.8533,-68.6567,3,"GB",30,30,16,"10/13/1999",10,13,1999,286,"2:44",58,"Fall",15.99,32.669,15.83,32.72,10.04,0,0,0,10.04,0.93,1.02139605674197,1.61749442183466,0.609144133780345,0.999374815800351
"19","AL0006",190,"6B3Z","6B3I",40.3033,-68.3233,3,"GB",26,26,13,"9/25/2000",9,25,2000,269,"13:41",145,"Fall",17.66,32.502,11.94,35.473,0,0,0,0,0,0.93,-0.332547047110046,1.67557385447363,0.609144133780345,1.19643674596481
"20","AL0110",192,"6B3Z","6B3I",40.2617,-68.5433,3,"GB",26,26,13,"9/26/2001",9,26,2001,269,"18:35",140,"Fall",22.5,34.785,11.88,35.523,0,0,0,0,0,0.93,-0.332547047110046,1.0121917401337,0.609144133780345,1.30956271243
"21","AL0210",189,"6B3Z","6B3I",40.53,-68.68,3,"GB",27,27,14,"10/4/2002",10,4,2002,277,"21:18",69,"Fall",18.88,33.501,13.11,33.766,0,0,0,0,0,0.93,-0.332547047110046,1.15951227518617,0.609144133780345,1.36803556546929
"22","AL0305",96,"6B3Z","6B3I",40.2833,-68.2683,3,"GB",26,26,13,"9/22/2003",9,22,2003,265,"20:04",233,"Fall",23.5,34.568,NA,NA,0,0,0,0,0,0.93,-0.332547047110046,0.999946410975634,0.609144133780345,1.29294374052076
"23","AL0409",177,"6B3Z","6B3I",40.265,-68.7783,3,"GB",27,27,14,"10/6/2004",10,6,2004,280,"8:42",104,"Fall",16.29,32.717,12.95,35.17,0,0,0,0,0,0.93,-0.332547047110046,0.292628163135527,0.609144133780345,1.02797048878093
"24","AL0508",189,"6B3Z","6B3I",40.5133,-68.7267,3,"GB",27,27,14,"10/7/2005",10,7,2005,280,"1:02",70,"Fall",17.76,31.918,12.68,33.432,0,0,0,0,0,0.93,-0.332547047110046,0.375450771865625,0.609144133780345,0.767945872259332
"25","AL0608",191,"6B3Z","6B3I",40.61,-68.7883,3,"GB",27,27,14,"9/28/2006",9,28,2006,271,"6:15",66,"Fall",17.8,32.662,11.2,32.764,0,0,0,0,0,0.93,-0.332547047110046,-0.152306341524464,0.609144133780345,0.535046255927699
"26","AL0707",190,"6B3Z","6B3I",40.9883,-68.8233,3,"GB",27,27,14,"10/6/2007",10,6,2007,279,"2:26",72,"Fall",15.8,32.429,15.55,32.425,0,0,0,0,0,0.93,-0.332547047110046,-0.215759641616474,0.609144133780345,0.25999187256717
"27","DE0810",75,"6B3Z","6B3I",40.11,-68.745,3,"GB",26,26,13,"11/4/2008",11,4,2008,309,"19:49",177,"Fall",22.14,35.737,14.19,35.864,0,0,0,0,0,0.93,-0.332547047110046,0.78394823806925,0.609144133780345,0.216792237985893
"28","DE0911",63,"6B3Z","6B3I",40.7683,-68.685,3,"GB",27,27,14,"11/11/2009",11,11,2009,315,"5:07",63,"Fall",13.25,33.013,16.69,34.836,153.51,0,0,0,153.51,0.93,2.18745021276229,-0.0194624996294637,0.609144133780345,0.154374105432895
"29","DE1012",66,"6B3","6B3",41.0217,-68.5767,3,"GB",30,30,16,"11/14/2010",11,14,2010,318,"23:29",54,"Fall",12.95,32.182,12.63,32.231,18.3,0,0,0,18.3,0.93,1.2733485687491,0.363758462304489,0.609144133780345,0.152035643520667
"30","DE1109",62,"6B3","6B3",40.2533,-68.585,3,"GB",26,26,13,"11/13/2011",11,13,2011,317,"3:05",136,"Fall",15.98,33.808,11.85,35.518,3.13,0,0,0,3.13,0.93,0.555698894718901,1.42862525162466,0.609144133780345,0.468221962150492
"31","HB1206",1189,"6B3Z","6B3I",40.8983,-67.8933,3,"GB",27,27,14,"10/14/2012",10,14,2012,288,"6:42",61,"Fall",16.26,32.646,15.77,32.696,3.36,0,0,0,3.36,0.93,0.582631439489636,0.754124409544141,0.609144133780345,0.662198772382615
"32","GU1305",37,"6B3Z","6B3I",40.415,-68.675,3,"GB",27,27,14,"11/17/2013",11,17,2013,321,"19:09",88,"Fall",12.24,32.803,12.69,34.141,11.32,0,0,0,11.32,0.93,1.07132958686034,1.37627336275645,0.609144133780345,0.780663797320055
"33","HB1405",5789,"6B3Z","6B3I",42.135,-66.605,3,"GB",32,32,17,"10/15/2014",10,15,2014,288,"23:44",91,"Fall",15.72,32.562,8.72,33.075,117.53,0,0,0,117.53,0.93,2.07186360460768,0.579805673065809,0.609144133780345,0.900517431859109
"34","GU1506",75,"6B3Z","6B3I",41.7483,-68.17,3,"GB",31,31,16,"10/21/2015",10,21,2015,294,"8:25",53,"Fall",14.76,32.946,14.73,32.936,131.84,0,0,0,131.84,0.93,2.12157625712308,1.1114606663642,0.609144133780345,1.05005787267105
"35","HB1604",2157,"6B3Z","6B3I",40.4317,-68.4183,3,"GB",27,27,14,"10/17/2016",10,17,2016,291,"2:37",101,"Fall",21.58,35.764,15.19,34.627,0,0,0,0,0,0.93,-0.332547047110046,0.224537343112506,0.609144133780345,0.809240290968621
"36","GU1706",9,"6B3Z","6B3I",41.4183,-68.3333,3,"GB",31,31,16,"11/2/2017",11,2,2017,306,"3:41",54,"Fall",15.06,32.436,14.82,32.522,7.81,0,0,0,7.81,0.93,0.917768002447756,0.599651346875692,0.609144133780345,0.778345678434931
"37","HB1806",6676,"6B3Z","6B3I",41.2433,-66.7617,3,"GB",29,29,15,"10/15/2018",10,15,2018,288,"1:38",75,"Fall",14.11,32.33,NA,NA,21.36,0,0,0,21.36,0.93,1.33895425237761,0.272566945571446,0.609144133780345,0.55760439499793
"38","GU1905",73,"6B3Z","6B3I",40.245,-68.42,3,"GB",26,26,13,"10/26/2019",10,26,2019,299,"10:18",159,"Fall",18.41,34.435,14.59,35.883,0,0,0,0,0,0.93,-0.332547047110046,-0.059590773995877,0.609144133780345,0.429725105585593
"39","HB2103",3000,"6B3Z","6B3I",42.075,-67.13,3,"GB",31,31,16,"10/24/2021",10,24,2021,297,"6:20",57,"Fall",15.82,32.682,15.77,32.688,778.61,0,0,0,778.61,0.93,2.8915792683507,0.0255573858627425,0.609144133780345,0.212544449485302
"40","AL7702",257,"6B3","6B5",40.9167,-68.4,3,"GB",30,30,16,"4/19/1977",4,19,1977,109,"23:17",35,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,-0.100975454203879,0.406110033401994,-0.100975454203879
"41","AL7804",315,"6B3","6B5",42.1667,-67.3333,3,"GB",32,32,17,"4/26/1978",4,26,1978,116,"6:02",177,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.290854906900279,0.406110033401994,0.0949397263481999
"42","AL7903",1,"6B3","6B5",40.6,-68.7667,3,"GB",27,27,14,"4/1/1979",4,1,1979,91,"0:42",66,"Spring",NA,NA,NA,NA,0,0,0,19.35,19.35,1.22,1.30016053695135,0.137985636631808,0.406110033401994,0.109288363109403
"43","AL8002",117,"6B3","6B5",40.4833,-68.6167,3,"GB",27,27,14,"3/25/1980",3,25,1980,85,"10:28",80,"Spring",5.4,33.315,5.39,33.322,0,0,0,0,0,1.22,-0.214670164989233,0.236351274471705,0.406110033401994,0.141054090949978
"44","AL8101",51,"6B3","6B5",41.55,-67.0167,3,"GB",29,29,15,"3/3/1981",3,3,1981,62,"14:48",58,"Spring",4.17,32.867,4.21,32.87,0,0,0,22.2,22.2,1.22,1.35812528527665,0.873307787747773,0.406110033401994,0.287504830309537
"45","AL8202",35,"6B3","6B5",42.15,-66.3333,3,"GB",32,32,17,"3/3/1982",3,3,1982,62,"22:39",176,"Spring",3.42,32.717,NA,NA,0,0,0,5.16,5.16,1.22,0.761175813155731,0.382012867592458,0.406110033401994,0.384102494668804
"46","AL8302",249,"6B3","6B5",40.1333,-68.6667,3,"GB",26,26,13,"4/5/1983",4,5,1983,95,"13:37",166,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.951342028025401,0.406110033401994,0.516199918893829
"47","AL8402",242,"6B3","6B5",40.5167,-68.7,3,"GB",27,27,14,"3/26/1984",3,26,1984,86,"13:25",74,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.0403884071155738,0.406110033401994,0.496680472990582
"48","AL8502",235,"6B3","6B5",40.25,-68.45,3,"GB",26,26,13,"3/24/1985",3,24,1985,83,"10:23",155,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.484355412691418,0.406110033401994,0.546281300634525
"49","AL8602",216,"6B3","6B5",41.7,-68.4,3,"GB",32,32,17,"4/8/1986",4,8,1986,98,"15:25",125,"Spring",NA,NA,NA,NA,0,0,0,54.9,54.9,1.22,1.74437122733186,0.499828806552617,0.406110033401994,0.471585504395493
"50","AL8701",177,"6B3","6B5",40.1,-68.77,3,"GB",26,26,13,"4/13/1987",4,13,1987,103,"5:07",232,"Spring",NA,NA,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.188680147114049,0.406110033401994,0.432918960299812
"51","AL8802",173,"6B3","6B5",40.9833,-68.9,3,"GB",27,27,14,"3/25/1988",3,25,1988,85,"19:41",71,"Spring",NA,NA,NA,NA,0,0,0,91.84,91.84,1.22,1.96590691549519,0.320744644072534,0.406110033401994,0.306799483509238
"52","DE9003",78,"6B3","6B5",41.35,-67.4667,3,"GB",30,30,16,"3/1/1990",3,1,1990,60,"1:35",41,"Spring",4.39,33.075,4.42,33.078,34.92,0,0,155.2,190.12,1.22,2.2804190087762,1.61289913592886,0.406110033401994,0.621301629271896
"53","DE9105",197,"","6B5",40.9167,-68.4833,3,"GB",30,30,16,"3/29/1991",3,29,1991,88,"13:58",42,"Spring",NA,NA,NA,NA,0,0,0,66.22,66.22,1.22,1.82497146112369,0.726376181601911,0.406110033401994,0.669705783053995
"54","AL9203",181,"6B3","6B5",40.1667,-68.75,3,"GB",26,26,13,"3/26/1992",3,26,1992,86,"16:20",159,"Spring",3.64,32.402,11.26,34.917,0,0,0,10.56,10.56,1.22,1.04805317311561,0.18343623203046,0.406110033401994,0.606427268149563
"55","AL9304",181,"6B3","6B5",41.7833,-68.3833,3,"GB",32,32,17,"4/6/1993",4,6,1993,96,"14:04",197,"Spring",4.7,32.795,4.29,32.886,0,0,0,0,0,1.22,-0.214670164989233,0.403635622885665,0.406110033401994,0.649418363303887
"56","DE9403",186,"6B3","6B5",40.4167,-68.65,3,"GB",27,27,14,"4/6/1994",4,6,1994,96,"14:08",90,"Spring",6.06,32.899,6.66,33.562,0,0,0,0,0,1.22,-0.214670164989233,0.304989405367039,0.406110033401994,0.646267315562787
"57","AL9505",3,"","6B3I",40.52,-68.44,3,"GB",27,27,14,"5/9/1995",5,9,1995,129,"23:35",87,"Spring",6.12,32.542,10.01,34.405,0,0,0,0,0,1.22,-0.214670164989233,0.200956074905856,0.406110033401994,0.363878703358186
"58","AL9605",6,"","6B3I",40.9,-68.78,3,"GB",27,27,14,"5/7/1996",5,7,1996,128,"7:46",66,"Spring",6.45,32.419,6.42,32.425,0,0,0,6.14,6.14,1.22,0.829303772831025,0.534452664441726,0.406110033401994,0.325493999926149
"59","AL9705",4,"","6B3I",40.58,-68.7,3,"GB",27,27,14,"5/20/1997",5,20,1997,140,"13:25",56,"Spring",7.89,32.246,6.38,32.489,0,0,0,0,0,1.22,-0.214670164989233,0.526990620296091,0.406110033401994,0.394204877579276
"60","AL9806",6,"","6B3I",40.42,-68.72,3,"GB",27,27,14,"5/14/1998",5,14,1998,134,"10:19",82,"Spring",6.89,32.146,5.38,32.121,0,0,0,0,0,1.22,-0.214670164989233,0.389408213849339,0.406110033401994,0.39135939577201
"61","AL9904",7,"","6B3I",40.4,-68.74,3,"GB",27,27,14,"5/20/1999",5,20,1999,140,"10:45",68,"Spring",9.39,31.977,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,0.49915396453899,0.406110033401994,0.430192307606401
"62","AL0002",186,"","6B3I",40.425,-68.71,3,"GB",27,27,14,"4/7/2000",4,7,2000,98,"14:45",85,"Spring",7.23,33.133,8.54,34.038,0,0,0,0,0,1.22,-0.214670164989233,-0.153359368953941,0.406110033401994,0.359329218834441
"63","AL0103",174,"6B3Z","6B3I",40.335,-68.6983,3,"GB",27,27,14,"4/2/2001",4,2,2001,92,"12:02",94,"Spring",4.96,32.695,7.83,33.742,0,0,0,0,0,1.22,-0.214670164989233,0.339840003124617,0.406110033401994,0.320406686571019
"64","AL0203",145,"6B3Z","6B3I",40.6833,-67.8683,3,"GB",27,27,14,"3/1/2002",3,1,2002,60,"0:52",80,"Spring",5.52,32.67,5.55,32.685,0,0,0,0,0,1.22,-0.214670164989233,-0.123078060322856,0.406110033401994,0.19039295044723
"65","DE0303",186,"6B3Z","6B3I",40.9033,-68.7333,3,"GB",27,27,14,"4/4/2003",4,4,2003,94,"0:36",64,"Spring",5.13,32.752,5.12,32.719,31.15,0,0,0,31.15,1.22,1.50188049375506,0.167786372251392,0.406110033401994,0.146068582127641
"66","AL0403",191,"6B3Z","6B3I",40.8683,-68.855,3,"GB",27,27,14,"4/1/2004",4,1,2004,92,"3:13",65,"Spring",3.81,32.885,3.78,32.89,6.65,0,0,0,6.65,1.22,0.860936620700094,0.37882418610848,0.406110033401994,0.122002626441539
"67","AL0503",192,"6B3Z","6B3I",40.9567,-68.8517,3,"GB",27,27,14,"4/1/2005",4,1,2005,91,"7:49",63,"Spring",4.1,NA,4.16,NA,0,0,0,46.2,46.2,1.22,1.67033864112744,0.224093103388833,0.406110033401994,0.197493120910093
"68","AL0602",129,"6B3Z","6B3I",40.4233,-68.72,3,"GB",27,27,14,"3/1/2006",3,1,2006,60,"17:59",84,"Spring",5.25,32.504,8.61,33.72,0,0,0,4.2,4.2,1.22,0.682145076373832,0.512944065076842,0.406110033401994,0.232113933300538
"69","AL0703",201,"6B3Z","6B3I",40.2283,-68.7667,3,"GB",26,26,13,"3/31/2007",3,31,2007,90,"2:32",120,"Spring",4.7,32.539,7.4,34.045,0,0,0,0,0,1.22,-0.214670164989233,1.24803031733626,0.406110033401994,0.506335608832361
"70","AL0801",184,"6B3Z","6B3I",40.3333,-68.1967,3,"GB",26,26,13,"4/4/2008",4,4,2008,95,"8:19",157,"Spring",5.06,32.615,11.87,35.363,0,0,0,0,0,1.22,-0.214670164989233,1.54317823940324,0.406110033401994,0.781413982262732
"71","HB0901",208,"6B3Z","6B3I",40.8817,-68.8133,3,"GB",27,27,14,"4/2/2009",4,2,2009,92,"19:41",71,"Spring",4.99,32.818,4.79,32.82,0,0,0,31.28,31.28,1.22,1.50365451924296,1.0335697034538,0.406110033401994,0.912363085731796
"72","HB1002",216,"6B3Z","6B3I",40.7233,-68.7933,3,"GB",27,27,14,"4/2/2010",4,2,2010,92,"15:01",66,"Spring",6.04,32.561,6.03,32.595,0,0,0,0,0,1.22,-0.214670164989233,-0.0956213622062383,0.406110033401994,0.848420192612782
"73","HB1102",186,"6B3","6B3",40.265,-68.72,3,"GB",27,27,14,"3/29/2011",3,29,2011,88,"8:37",110,"Spring",4.9,32.5,8.81,34.17,0,0,0,0,0,1.22,-0.214670164989233,-0.136889445157991,0.406110033401994,0.718453490565816
"74","HB1201",449,"6B3Z","6B3I",40.8617,-67.8033,3,"GB",27,27,14,"4/12/2012",4,12,2012,103,"14:44",65,"Spring",7.09,32.862,7.04,32.864,0,0,0,0,0,1.22,-0.214670164989233,-0.0676541856732188,0.406110033401994,0.45531658996392
"75","HB1301",2336,"6B3Z","6B3I",40.6533,-68.6983,3,"GB",27,27,14,"4/13/2013",4,13,2013,103,"16:17",65,"Spring",6.62,33.142,6.61,33.155,0,0,0,0,0,1.22,-0.214670164989233,-0.0849849097971134,0.406110033401994,0.129683960123848
"76","GU1401",2,"6B3Z","6B3I",40.8283,-68.5083,3,"GB",30,30,16,"3/1/2014",3,1,2014,60,"18:33",58,"Spring",5.53,32.927,5.51,32.925,0,0,0,86.1,86.1,1.22,1.93806918622339,1.6946005865521,0.406110033401994,0.261890136743508
"77","HB1501",7415,"6B3Z","6B3I",40.67,-67.2467,3,"GB",27,27,14,"4/16/2015",4,16,2015,106,"5:56",99,"Spring",6.13,32.717,9.54,34.405,0,0,0,0,0,1.22,-0.214670164989233,1.00163589400392,0.406110033401994,0.481341587985541
"78","GU1608",82,"6B3Z","6B3I",40.2517,-68.6667,3,"GB",26,26,13,"5/29/2016",5,29,2016,150,"14:58",114,"Spring",12.11,32.41,13.1,35.497,0,0,0,0,0,1.22,-0.214670164989233,-0.146331051805682,0.406110033401994,0.479453266656002
"79","GU1701",71,"6B3Z","6B3I",40.1667,-68.6667,3,"GB",26,26,13,"5/23/2017",5,23,2017,143,"23:55",163,"Spring",10.69,32.938,12.07,35.465,0,0,0,0,0,1.22,-0.214670164989233,0.193077337061454,0.406110033401994,0.531599571202937
"80","HB1802",6087,"6B3Z","6B3I",41.1683,-66.3167,3,"GB",28,28,13,"4/22/2018",4,22,2018,112,"18:07",150,"Spring",6.88,32.662,NA,NA,0,0,0,0,0,1.22,-0.214670164989233,-0.192271268638112,0.406110033401994,0.510142299434737
"81","HB1901",8180,"6B3Z","6B3I",42.0483,-67.2067,3,"GB",31,31,16,"4/23/2019",4,23,2019,113,"19:43",50,"Spring",6.15,32.624,6.1,32.621,0,0,0,0,0,1.22,-0.214670164989233,0.0452912809403841,0.406110033401994,0.180280438312394
"82","GU2102",54,"6B3Z","6B3I",40.5833,-68.8317,3,"GB",27,27,14,"5/20/2021",5,20,2021,140,"11:45",67,"Spring",10.46,32.838,8.05,32.823,0,0,0,0,0,1.22,-0.214670164989233,0.315166520633324,0.406110033401994,0.0429865636382738
"83","DE7707",1,"6B3","6B5",41.25,-66.9167,3,"GB",29,29,15,"6/12/1977",6,12,1977,163,"8:27",67,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,0.144836457693119,0.204097560888423,0.144836457693119
"84","AL7807",117,"6B3","6B5",40.4833,-68.6,3,"GB",27,27,14,"7/12/1978",7,12,1978,193,"6:59",80,"Summer",16.23,33.01,7.44,33.26,0,80.64,0,0,80.64,1.4,1.91030416806857,0.20662469356896,0.204097560888423,0.17573057563104
"85","AL7906",110,"6B3","6B5",40.4833,-68.6167,3,"GB",27,27,14,"7/11/1979",7,11,1979,192,"3:18",82,"Summer",17.09,32.799,7.95,33.634,0,0,11.6,0,11.6,1.4,1.0899051114394,0.190255404973671,0.204097560888423,0.180572185411917
"86","DE8003",107,"6B3","6B5",40.4833,-68.6167,3,"GB",27,27,14,"6/10/1980",6,10,1980,162,"20:51",84,"Summer",10.38,33.12,7.97,33.698,0,0,0,0,0,1.4,-0.154901959985743,0.0117518677183402,0.204097560888423,0.138367105988523
"87","AL8107",57,"6B3","6B5",40.5,-68,3,"GB",26,26,13,"7/17/1981",7,17,1981,198,"18:41",122,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,0.202330094146419,0.204097560888423,0.151159703620102
"88","AL8208",280,"6B3","6B5",40.2667,-68.7833,3,"GB",27,27,14,"7/18/1982",7,18,1982,199,"21:15",98,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,0.0667062838494619,0.204097560888423,0.13553366885137
"89","AL8304",108,"6B3","6B5",40.8333,-68.7333,3,"GB",27,27,14,"6/11/1983",6,11,1983,162,"7:39",67,"Summer",10.01,32.72,10.01,32.722,0,0,0,0,0,1.4,-0.154901959985743,0.0048993521584052,0.204097560888423,0.0951886005692593
"90","AL8407",313,"6B3","6B5",40.9833,-68.8333,3,"GB",27,27,14,"8/10/1984",8,10,1984,223,"19:22",66,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,-0.0800095742977093,0.204097560888423,0.0411356047149833
"91","AL8507",301,"6B3","6B5",40.2833,-68.7,3,"GB",27,27,14,"8/5/1985",8,5,1985,217,"8:23",103,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,-0.154901959985743,0.204097560888423,0.00780483917416664
"92","AL8604",386,"6B3","6B5",41.8,-68.1833,3,"GB",32,32,17,"8/23/1986",8,23,1986,235,"23:03",87,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,-0.112058063500406,0.204097560888423,-0.0550727923551984
"93","AL8705",409,"6B3","6B5",40.7,-68.8667,3,"GB",27,27,14,"7/28/1987",7,28,1987,209,"21:58",66,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,-0.154901959985743,0.204097560888423,-0.0993944411222394
"94","AL8807",339,"6B3","6B5",40.3167,-68.7833,3,"GB",27,27,14,"7/28/1988",7,28,1988,210,"14:46",94,"Summer",NA,NA,NA,NA,0,0,0,0,0,1.4,-0.154901959985743,-0.124028646745028,0.204097560888423,-0.125180040902926
"95","AL9506",3,"","6B3I",40.53,-68.45,3,"GB",27,27,14,"6/6/1995",6,6,1995,157,"5:45",86,"Summer",11.09,32.373,11.01,34.232,0,0,0,0,0,1.4,-0.154901959985743,-0.0878405573965068,0.204097560888423,-0.126746237522685
"96","AL9607",3,"","6B3I",40.52,-68.45,3,"GB",27,27,14,"6/4/1996",6,4,1996,156,"14:14",88,"Summer",9.78,32.32,6.7,33.004,0,0,0,0,0,1.4,-0.154901959985743,0.0426007100911687,0.204097560888423,-0.0872457035073031
"97","AL9707",3,"","6B3I",40.53,-68.45,3,"GB",27,27,14,"6/19/1997",6,19,1997,170,"11:04",82,"Summer",16.29,34.188,12.67,34.457,0,0,0,0,0,1.4,-0.154901959985743,-0.121677339876793,0.204097560888423,-0.0891695587825805
"98","AL9808",4,"","6B3I",40.52,-68.45,3,"GB",27,27,14,"6/17/1998",6,17,1998,168,"16:06",86,"Summer",12.17,32.065,6.26,32.384,0,0,0,0,0,1.4,-0.154901959985743,-0.0313251310293785,0.204097560888423,-0.0644541929913076
"99","AJ9901",6,"6B3Z","6B3I",41.33,-67.87,3,"GB",30,30,16,"6/3/1999",6,3,1999,154,"23:53",40,"Summer",11.17,32.527,11.18,32.53,0,0,0,0,0,1.4,-0.154901959985743,-0.0480369501972476,0.204097560888423,-0.0492558536817515
"100","AL0005",3,"6B3Z","6B3I",40.595,-68.8383,3,"GB",27,27,14,"8/23/2000",8,23,2000,236,"10:04",65,"Summer",19.44,33.039,11.57,33.783,0,0,6.2,0,6.2,1.4,0.838849090737255,0.305476164083406,0.204097560888423,0.0294074906142311
"101","AL0109",1,"6B3Z","6B3I",40.7333,-68.8683,3,"GB",27,27,14,"8/21/2001",8,21,2001,233,"6:00",59,"Summer",20.63,32.198,11.13,32.537,0,0,0,0,0,1.4,-0.154901959985743,0.0221144039314651,0.204097560888423,0.0253102293822903
"102","AL0206",83,"6B3Z","6B3I",41.745,-65.9517,3,"GB",29,29,15,"6/1/2002",6,1,2002,152,"1:27",106,"Summer",8.57,32.401,7.44,33.168,0,0,0,0,0,1.4,-0.154901959985743,0.11587261907008,0.204097560888423,0.072820221171665
